paso,geo_x,geo_y,geo_radio,newton_x,newton_y,newton_radio,delta_radio
1560,-0.4226540166912433,0.3729552807571994,0.5637165318571713,0.4448483221670781,0.6649135058525548,0.8,-0.23628346814282875
1570,-0.4307277031286368,0.3630466164562659,0.5633526631141312,0.44065759449786723,0.6676981985982539,0.8,-0.2366473368858688
1580,-0.4386287970967512,0.3529925137898408,0.5630530077027592,0.43644943557639365,0.6704564789641811,0.8,-0.2369469922972408
1590,-0.4463539167004841,0.342796826953611,0.5628178632498604,0.43222401186632564,0.6731882378400402,0.8,-0.23718213675013966
1600,-0.4538997912245007,0.3324635139804889,0.5626474636038354,0.4279814905142814,0.6758933671646542,0.8,-0.2373525363961646
1610,-0.4612632655130582,0.321996632265797,0.562541978184316,0.4237220393432165,0.6785717599302418,0.8,-0.2374580218156841
1620,-0.4684413041124126,0.3114003338540494,0.562501511509618,0.4194458268457855,0.681223310186649,0.8,-0.23749848849038202
1630,-0.4754309951598639,0.3006788605033032,0.5625261029049561,0.4151530221776768,0.6838479130455407,0.8,-0.23747389709504396
1640,-0.4822295540047833,0.2898365385443021,0.5626157263932385,0.41084379515092134,0.68644546468455,0.8,-0.2373842736067615
1650,-0.4888343265483585,0.2788777735527528,0.5627702907691194,0.4065183162271755,0.6890158623513847,0.8,-0.2372297092308806
1660,-0.4952427922902913,0.2678070448540761,0.5629896398558384,0.4021767565109775,0.691559004367892,0.8,-0.23701036014416166
1670,-0.5014525670722595,0.2566288998808118,0.5632735529432261,0.3978192877429794,0.694074790134081,0.8,-0.23672644705677393
1680,-0.5074614055096046,0.2453479484035634,0.5636217454041355,0.3934460822931535,0.696563120132102,0.8,-0.2363782545958646
1690,-0.5132672031044089,0.2339688566569019,0.5640338694854549,0.38905731315397357,0.6990238959301828,0.8,-0.23596613051454518
1700,-0.5188679980348565,0.2224963413820336,0.5645095152688104,0.38465315393357186,0.7014570201865229,0.8,-0.2354904847311896
1710,-0.5242619726175376,0.2109351638082492,0.5650482117950625,0.380233778848872,0.7038623966531435,0.8,-0.23495178820493756
1720,-0.5294474544411031,0.1992901235952303,0.5656494283457626,0.37579936271869674,0.7062399301796957,0.8,-0.23435057165423745
1730,-0.5344229171714237,0.1875660527581816,0.5663125758738755,0.371350080956853,0.7085895267172235,0.8,-0.23368742412612453
1740,-0.5391869810301148,0.1757678095974956,0.5670370085752867,0.3668861095651928,0.7109110933218847,0.8,-0.23296299142471333
1750,-0.5437384129499545,0.1639002726542442,0.567822025591919,0.3624076251266514,0.7132045381586272,0.8,-0.23217797440808108
1760,-0.5480761264123181,0.1519683347122367,0.5686668728366788,0.35791480479826154,0.7154697705048219,0.8,-0.23133312716332122
1770,-0.5521991809732832,0.139976896866692,0.5695707449299475,0.3534078263041466,0.7177067007538512,0.8,-0.23042925507005252
1780,-0.5561067814864982,0.1279308626787616,0.5705327872369236,0.3488868679284889,0.7199152404186546,0.8,-0.22946721276307647
1790,-0.5597982770322417,0.115835132434213,0.5715520979948138,0.3443521085084786,0.7220953021352272,0.8,-0.22844790200518628
1800,-0.5632731595633435,0.1036945975235572,0.572627730518666,0.33980372742723836,0.7242467996660773,0.8,-0.22737226948133404
1810,-0.566531062279748,0.0915141349597905,0.5737586954745237,0.3352419046067281,0.726369647903637,0.8,-0.2262413045254763
1820,-0.5695717577445081,0.0792986020487373,0.574943963208567,0.33066682050062735,0.7284637628736285,0.8,-0.22505603679143305
1830,-0.5723951557548621,0.067052831225731,0.5761824661209833,0.32607865608719705,0.7305290617383866,0.8,-0.2238175338790167
1840,-0.5750013009828061,0.0547816250710809,0.577473101073473,0.32147759286212096,0.7325654628001353,0.8,-0.222526898926527
1850,-0.5773903704001782,0.0424897515154482,0.5788147318195316,0.31686381283132553,0.7345728855042193,0.8,-0.22118526818046846
1860,-0.5795626705037757,0.0301819392449114,0.5802061914469756,0.3122374985037805,0.7365512504422904,0.8,-0.21979380855302444
1870,-0.5815186343563855,0.0178628733141528,0.5816462848225533,0.30759883288427936,0.7385004793554498,0.8,-0.21835371517744673
1880,-0.583258818459849,0.005537190974854,0.5831337910289237,0.30294799946620027,0.7404204951373423,0.8,-0.21686620897107634
1890,-0.5847838994764177,-0.0067905222749353,0.5846674657847885,0.2982851822242469,0.7423112218372075,0.8,-0.2153325342152116
1900,-0.5860946708146585,-0.0191157364159906,0.5862460438394812,0.2936105656071723,0.7441725846628834,0.8,-0.21375395616051884
1910,-0.5871920390960768,-0.0314339804044597,0.5878682413339015,0.288924334530481,0.746004509983766,0.8,-0.21213175866609857
1920,-0.5880770205184419,-0.0437408454377748,0.5895327581202776,0.28422667436911503,0.7478069253337208,0.8,-0.21046724187972243
1930,-0.5887507371315014,-0.0560319879890949,0.5912382800338537,0.27951777095012087,0.7495797594139505,0.8,-0.20876171996614634
1940,-0.5892144130404161,-0.0683031326105506,0.592983481110234,0.2747978105452988,0.7513229420958142,0.8,-0.20701651888976602
1950,-0.5894693705517977,-0.0805500745065953,0.5947670257427516,0.270066979863834,0.7530364044236025,0.8,-0.2052329742572484
1960,-0.5895170262767281,-0.0927686818797345,0.5965875707748627,0.2653254660449113,0.754720078617265,0.8,-0.20341242922513736
1970,-0.5893588872045705,-0.1049548980518014,0.5984437675232013,0.2605734566503125,0.7563738980750907,0.8,-0.20155623247679877
1980,-0.5889965467607682,-0.1171047433647638,0.6003342637275435,0.2558111396569963,0.7579977973763439,0.8,-0.19966573627245654
1990,-0.5884316808611701,-0.1292143168657941,0.6022577054245323,0.251038703449663,0.7595917122838507,0.8,-0.19774229457546777
2000,-0.5876660439747384,-0.1412797977820001,0.6042127387425972,0.24625633681330236,0.7611555797465414,0.8,-0.19578726125740287
2010,-0.5867014652057728,-0.1532974467908091,0.6061980116160579,0.24146422892572558,0.7626893379019435,0.8,-0.19380198838394214
2020,-0.5855398444060634,-0.1652636070925132,0.6082121754169313,0.236662569350082,0.7641929260786295,0.8,-0.19178782458306876
2030,-0.5841831483266359,-0.177174705291931,0.6102538865034619,0.231851548027361,0.7656662847986166,0.8,-0.18974611349653814
2040,-0.5826334068180127,-0.1890272520965123,0.612321807684865,0.22703135526887755,0.7671093557797198,0.8,-0.18767819231513505
2050,-0.580892709087169,-0.2008178428385231,0.6144146096022108,0.22220218174874456,0.7685220819378569,0.8,-0.1855853903977892
2060,-0.5789632000186214,-0.2125431578291862,0.6165309720257751,0.21736421849633022,0.7699044073893068,0.8,-0.18346902797422493
2070,-0.5768470765663731,-0.2241999625528361,0.6186695850695612,0.2125176568887012,0.7712562774529205,0.8,-0.1813304149304389
2080,-0.5745465842227184,-0.2357851077092715,0.6208291503240245,0.2076626886430527,0.7725776386522837,0.8,-0.17917084967597552
2090,-0.5720640135692314,-0.247295529112554,0.6230083819083394,0.20279950580912384,0.7738684387178322,0.8,-0.17699161809166064
2100,-0.5694016969145947,-0.2587282474545289,0.6252060074438152,0.19792830076160203,0.7751286265889197,0.8,-0.17479399255618489
2110,-0.5665620050232814,-0.2700803679413142,0.6274207689503059,0.19304926619251153,0.7763581524158376,0.8,-0.1725792310496942
2120,-0.5635473439385004,-0.2813490798109406,0.6296514236676658,0.18816259510359212,0.7775569675617868,0.8,-0.17034857633233425
2130,-0.5603601519022227,-0.2925316557402211,0.6318967448044785,0.18326848079866415,0.7787250246048022,0.8,-0.1681032551955215
2140,-0.5570028963745661,-0.3036254511487931,0.6341555222164386,0.17836711687598195,0.7798622773396273,0.8,-0.16584447778356148
2150,-0.5534780711542904,-0.3146279034081092,0.6364265630168849,0.1734586972205754,0.7809686807795437,0.8,-0.1635734369831151
2160,-0.5497881936016681,-0.3255365309629632,0.638708692122084,0.16854341599658115,0.7820441911581489,0.8,-0.161291307877916
2170,-0.5459358019645506,-0.3363489323729233,0.6410007527339364,0.1636214676395608,0.7830887659310892,0.8,-0.15899924726606363
2180,-0.5419234528080168,-0.3470627852808116,0.6433016067628313,0.15869304684881044,0.7841023637777412,0.8,-0.15669839323716872
2190,-0.5377537185476126,-0.357675845315123,0.6456101351934083,0.15375834857965848,0.7850849446028476,0.8,-0.15438986480659178
2200,-0.533429185085828,-0.3681859449330162,0.6479252383960009,0.1488175680357538,0.7860364695381022,0.8,-0.15207476160399913
2210,-0.5289524495511327,-0.3785909922102382,0.6502458363865354,0.14387090066134392,0.7869569009436881,0.8,-0.1497541636134646
2220,-0.5243261181385974,-0.3888889695840691,0.6525708690376429,0.13891854213354435,0.7878462024097664,0.8,-0.1474291309623571
2230,-0.5195528040508617,-0.3990779325550899,0.6548992962437151,0.1339606883545971,0.7887043387579167,0.8,-0.14510070375628492
2240,-0.5146351255379675,-0.4091560083532924,0.657230098042592,0.12899753544412193,0.789531276042528,0.8,-0.14276990195740802
2250,-0.5095757040343694,-0.4191213945737665,0.6595622746965222,0.12402927973135842,0.7903269815521425,0.8,-0.14043772530347787
2260,-0.5043771623912429,-0.4289723577869129,0.6618948467349764,0.1190561177473994,0.7910914238107486,0.8,-0.1381051532650236
2270,-0.4990421232020507,-0.4387072321278509,0.6642268549618261,0.1140782462174169,0.7918245725790268,0.8,-0.13577314503817395
2280,-0.4935732072191912,-0.4483244178694109,0.6665573604293338,0.10909586205288001,0.7925263988555454,0.8,-0.13344263957066627
2290,-0.4879730318594231,-0.4578223799828284,0.668885444381314,0.10410916234376624,0.7931968748779079,0.8,-0.131114555618686
2300,-0.4822442097956774,-0.4671996466899925,0.6712102081677512,0.09911834435076418,0.793835974123851,0.8,-0.1287897918322488
2310,-0.4763893476327738,-0.4764548080108386,0.6735307731330711,0.09412360549747101,0.7944436713122942,0.8,-0.12646922686692896
2320,-0.4704110446645011,-0.4855865143092255,0.6758462804801729,0.0891251433625828,0.7950199424043394,0.8,-0.12415371951982712
2330,-0.4643118917094764,-0.4945934748403928,0.678155891112249,0.08412315567207883,0.7955647646042221,0.8,-0.12184410888775099
2340,-0.458094470023157,-0.503474456302859,0.680458785454319,0.0791178402913999,0.7960781163602129,0.8,-0.11954121454568101
2350,-0.4517613502833679,-0.5122282813973972,0.6827541632563222,0.07410939521762193,0.7965599773654701,0.8,-0.11724583674367783
2360,-0.445315091646693,-0.5208538273955051,0.6850412433795207,0.06909801857162283,0.7970103285588435,0.8,-0.11495875662047939
2370,-0.4387582408730847,-0.5293500247195829,0.6873192635678744,0.0640839085902458,0.7974291521256274,0.8,-0.11268073643212562
2380,-0.4320933315160593,-0.5377158555368349,0.6895874802059655,0.05906726361845771,0.7978164314982662,0.8,-0.11041251979403455
2390,-0.4253228831758653,-0.54595035236872,0.6918451680649603,0.0540482821015029,0.7981721513570093,0.8,-0.10815483193503972
2400,-0.4184494008130439,-0.5540525967176041,0.6940916200380138,0.049027162577053106,0.7984962976305171,0.8,-0.10590837996198621
2410,-0.4114753741198346,-0.5620217177120936,0.6963261468664401,0.04400410366735453,0.7987888574964179,0.8,-0.10367385313355992
2420,-0.4044032769469222,-0.5698568907723754,0.698548076857891,0.038979304071369826,0.7990498193818154,0.8,-0.10145192314210905
2430,-0.397235566783071,-0.5775573362967338,0.7007567555977088,0.03395296255691877,0.7992791729637452,0.8,-0.09924324440229126
2440,-0.3899746842852392,-0.5851223183702802,0.7029515456545438,0.028925277952815368,0.7994769091695848,0.8,-0.09704845434545628
2450,-0.382623052856829,-0.5925511434967956,0.7051318262812576,0.02389644914100271,0.7996430201774111,0.8,-0.09486817371874245
2460,-0.37518307827178,-0.599843159354464,0.7072969931120587,0.018866675048685735,0.799777499416311,0.8,-0.09270300688794131
2470,-0.3676571483422806,-0.6069977535761575,0.7094464578567569,0.013836154640461985,0.7998803415666403,0.8,-0.09055354214324318
2480,-0.3600476326279333,-0.6140143525548339,0.7115796479929551,0.00880508691045185,0.799951542560235,0.8,-0.0884203520070449
2490,-0.3523568821842751,-0.620892420274497,0.7136960064569419,0.003773670874425779,0.7999910995805712,0.8,-0.08630399354305818
2500,-0.3445872293486215,-0.627631457167088,0.7157949913339803,-0.0012578944380675313,0.799999011062878,0.8,-0.08420500866601976
2510,-0.3367409875612703,-0.634230998995586,0.7178760755486512,-0.006289409991574401,0.7999752766941975,0.8,-0.08212392445134886
2520,-0.3288204512201663,-0.6406906157635149,0.719938746555835,-0.011320676752609483,0.7999198974133992,0.8,-0.08006125344416504
2530,-0.3208278955671988,-0.6470099106509881,0.7219825060328893,-0.01635149569752918,0.799832875411141,0.8,-0.07801749396711077
2540,-0.3127655766043711,-0.6531885189773503,0.7240068695735152,-0.021381667820403797,0.7997142141297839,0.8,-0.07599313042648481
2550,-0.3046357310381453,-0.6592261071904173,0.7260113663837737,-0.026410994140890733,0.7995639182632555,0.8,-0.07398863361622632
2560,-0.2964405762503352,-0.6651223718822609,0.7279955389806657,-0.03143927571210492,0.7993819937568636,0.8,-0.07200446101933433
2570,-0.2881823102939841,-0.6708770388314299,0.7299589428936505,-0.03646631362848884,0.799168447807062,0.8,-0.07004105710634956
2580,-0.2798631119127296,-0.6764898620714624,0.7319011463694473,-0.04149190903368064,0.7989232888611653,0.8,-0.06809885363055279
2590,-0.2714851405822195,-0.6819606229854933,0.7338217300804214,-0.04651586312838044,0.7986465266170146,0.8,-0.06617826991957865
2600,-0.2630505365722056,-0.687289129426731,0.735720286836833,-0.05153797717821445,0.7983381720225946,0.8,-0.06427971316316705
2610,-0.2545614210280026,-0.6924752148645424,0.7375964213031889,-0.056558052521595625,0.7979982372755998,0.8,-0.062403578696811124
2620,-0.2460198960700595,-0.6975187375558535,0.7394497497189184,-0.061575890577583385,0.7976267358229522,0.8,-0.06055025028108163
2630,-0.2374280449104449,-0.7024195797415512,0.7412798996235587,-0.06659129285373806,0.7972236823602694,0.8,-0.058720100376441375
2640,-0.2287879319851075,-0.707177646867549,0.7430865095866221,-0.0716040609539731,0.7967890928312835,0.8,-0.0569134904133779
2650,-0.2201016031008241,-0.7117928668301535,0.7448692289422839,-0.07661399658640296,0.7963229844272101,0.8,-0.05513077105771613
2660,-0.2113710855958014,-0.7162651892453605,0.7466277175290184,-0.08162090157118723,0.7958253755860683,0.8,-0.05337228247098169
2670,-0.2025983885129482,-0.7205945847416892,0.7483616454342846,-0.08662457784836938,0.7952962859919515,0.8,-0.051638354565715416
2680,-0.1937855027848826,-0.7247810442761529,0.7500706927443511,-0.09162482748571261,0.7947357365742486,0.8,-0.049929307255648925
2690,-0.1849344014297874,-0.7288245784729542,0.7517545492993275,-0.09662145268652877,0.7941437495068162,0.8,-0.04824545070067254
2700,-0.1760470397572715,-0.7327252169844873,0.7534129144534613,-0.10161425579750283,0.7935203482071016,0.8,-0.04658708554653879
2710,-0.1671253555834391,-0.7364830078742193,0.7550454968407375,-0.10660303931651156,0.7928655573352158,0.8,-0.04495450315926253
2720,-0.1581712694544089,-0.7400980170210228,0.7566520141458165,-0.11158760590043625,0.792179402792959,0.8,-0.043347985854183535
2730,-0.1491866848775694,-0.7435703275445279,0.7582321928803204,-0.11656775837296907,0.7914619117227949,0.8,-0.041767807119679645
2740,-0.1401734885598912,-0.7469000392510579,0.759785768164482,-0.12154329973241239,0.7907131125067783,0.8,-0.04021423183551809
2750,-0.1311335506526562,-0.7500872680997187,0.7613124835141504,-0.12651403315947252,0.7899330347654312,0.8,-0.03868751648584967
2760,-0.1220687250019993,-0.7531321456882054,0.762812090633143,-0.13147976202504474,0.7891217093565718,0.8,-0.03718790936685701
2770,-0.1129808494046902,-0.7560348187579004,0.7642843492109274,-0.1364402898979916,0.7882791683740933,0.8,-0.035715650789072684
2780,-0.1038717458686178,-0.7587954487178318,0.7657290267256046,-0.1413954205529131,0.787405445146695,0.8,-0.03427097327439543
2790,-0.0947432208774682,-0.7614142111870741,0.7671458982521662,-0.14634495797790925,0.7865005742365634,0.8,-0.032854101747833875
2800,-0.0855970656591186,-0.7638912955551682,0.7685347462759836,-0.15128870638233294,0.7855645914380054,0.8,-0.03146525372401643
2810,-0.0764350564572958,-0.7662269045601541,0.7698953605114935,-0.1562264702045359,0.7845975337760318,0.8,-0.0301046394885065
2820,-0.0672589548060766,-0.7684212538838043,0.7712275377260259,-0.16115805411960404,0.7835994395048932,0.8,-0.02877246227397412
2830,-0.0580705078068304,-0.7704745717636645,0.7725310815687332,-0.166083263047084,0.7825703481065669,0.8,-0.027468918431266864
2840,-0.0488714484072309,-0.7723870986215039,0.7738058024045593,-0.17100190215870031,0.7815103002891941,0.8,-0.026194197595440727
2850,-0.0396634956819849,-0.774159086707795,0.7750515171531994,-0.17591377688606208,0.780419337985471,0.8,-0.024948482846800624
2860,-0.0304483551149485,-0.7757907997618453,0.7762680491329887,-0.18081869292835917,0.7792975043509891,0.8,-0.023731950867011298
2870,-0.0212277188823223,-0.7772825126872107,0.7774552279096599,-0.18571645626004918,0.7781448437625281,0.8,-0.022544772090340115
2880,-0.0120032661366352,-0.7786345112420353,0.7786128891499119,-0.19060687313853186,0.7769614018163011,0.8,-0.021387110850088153
2890,-0.0027766632912459,-0.7798470917439633,0.7797408744797216,-0.19548975011181338,0.7757472253261501,0.8,-0.02025912552027842
2900,0.0064504356948907,-0.7809205607892835,0.7808390313473399,-0.20036489402615862,0.7745023623216951,0.8,-0.01916096865266015
2910,0.0156763890324313,-0.7818552349859759,0.7819072128909071,-0.20523211203373184,0.7732268620464332,0.8,-0.0180927871090929
2920,0.0248995668170457,-0.7826514407003315,0.7829452778106196,-0.21009121160022548,0.7719207749557913,0.8,-0.017054722189380422
2930,0.0341183507452214,-0.7833095138168402,0.7839530902453902,-0.21494200051247556,0.7705841527151301,0.8,-0.016046909754609873
2940,0.0433311338306625,-0.7838297995110355,0.7849305196539313,-0.2197842868860662,0.7692170481977004,0.8,-0.015069480346068698
2950,0.0525363201214653,-0.7842126520350067,0.7858774407002046,-0.2246178791729193,0.7678195154825513,0.8,-0.014122559299795445
2960,0.0617323244182377,-0.7844584345152914,0.7867937331431669,-0.229442586168872,0.7663916098523912,0.8,-0.013206266856833127
2970,0.0709175719933191,-0.7845675187628727,0.7876792817307554,-0.23425821702124008,0.7649333877914009,0.8,-0.012320718269244635
2980,0.080090498311249,-0.7845402850950182,0.7885339760980492,-0.23906458123636776,0.7634449069829992,0.8,-0.01146602390195084
2990,0.0892495487506182,-0.7843771221687006,0.7893577106695466,-0.24386148868716245,0.7619262263075612,0.8,-0.010642289330453414
3000,0.0983931783274316,-0.7840784268253587,0.7901503845655017,-0.2486487496206168,0.7603774058400893,0.8,-0.00984961543449836
3010,0.1075198514201007,-0.7836446039467543,0.7909119015122585,-0.2534261746653141,0.7587985068478362,0.8,-0.009088098487741503
3020,0.1166280414961755,-0.7830760663217053,0.7916421697565327,-0.25819357483891925,0.7571895917878821,0.8,-0.008357830243467368
3030,0.1257162308409206,-0.7823732345234706,0.7923411019835803,-0.2629507615556549,0.7555507243046633,0.8,-0.007658898016419724
3040,0.1347829102878297,-0.7815365367975787,0.7930086152392063,-0.2676975466337611,0.753881969227455,0.8,-0.006991384760793751
3050,0.1438265789511709,-0.7805664089599019,0.7936446308555575,-0.2724337423029388,0.7521833925678072,0.8,-0.006355369144442569
3060,0.1528457439606454,-0.779463294304782,0.7942490743806544,-0.2771591612117787,0.7504550615169328,0.8,-0.005750925619345648
3070,0.161838920198239,-0.7782276435230271,0.7948218755116132,-0.28187361643517134,0.7486970444430497,0.8,-0.005178124488386837
3080,0.1708046300373419,-0.7768599146296046,0.7953629680315115,-0.2865769214817018,0.746909410888677,0.8,-0.004637031968488525
3090,0.1797414030842052,-0.7753605729008666,0.7958722897498582,-0.2912688903010268,0.7450922315678835,0.8,-0.004127710250141803
3100,0.1886477759218011,-0.7737300908211496,0.7963497824466217,-0.2959493372912344,0.7432455783634904,0.8,-0.0036502175533783543
3110,0.1975222918561504,-0.7719689480386032,0.7967953918197819,-0.3006180773061857,0.7413695243242281,0.8,-0.0032046081802181714
3120,0.2063635006651761,-0.770077631330104,0.7972090674363662,-0.3052749256628387,0.7394641436618468,0.8,-0.00279093256363383
3130,0.2151699583501402,-0.7680566345751279,0.7975907626869362,-0.30991969814855436,0.7375295117481802,0.8,-0.002409237313063861
3140,0.2239402268897208,-0.765906458738454,0.7979404347434923,-0.31455221102838304,0.7355657051121645,0.8,-0.002059565256507745
3150,0.2326728739967803,-0.7636276118615857,0.7982580445207657,-0.3191722810523329,0.7335728014368108,0.8,-0.0017419554792343916
3160,0.2413664728778792,-0.7612206090627802,0.7985435566408701,-0.32377972546261863,0.7315508795561327,0.8,-0.0014564433591299775
3170,0.2500196019955844,-0.7586859725455891,0.7987969394012893,-0.328374362000891,0.729500019452027,0.8,-0.0012030605987107812
3180,0.2586308448336241,-0.756024231615813,0.7990181647461722,-0.332956008915446,0.7274203022511109,0.8,-0.0009818352538278896
3190,0.2671987896649372,-0.7532359227067892,0.799207208240921,-0.33752448496841536,0.7253118102215116,0.8,-0.0007927917590790923
3200,0.2757220293226702,-0.7503215894129321,0.7993640490500488,-0.3420796094429352,0.723174626769613,0.8,-0.0006359509499512805
3210,0.284199160974168,-0.7472817825314566,0.7994886699182918,-0.3466212021502947,0.721008836436756,0.8,-0.0005113300817082278
3220,0.2926287858980134,-0.7441170601122201,0.7995810571549646,-0.3511490834370643,0.7188145248958939,0.8,-0.00041894284503540824
3230,0.301009509264165,-0.7408279875156264,0.7996412006215413,-0.35566307419220194,0.7165917789482045,0.8,-0.00035879937845872956
3240,0.3093399399172464,-0.7374151374785421,0.79966909372246,-0.3601629958541384,0.7143406865196549,0.8,-0.0003309062775400662
3250,0.3176186901630443,-0.7338790901881809,0.7996647333991379,-0.3646486704178407,0.7120613366575249,0.8,-0.00033526660086213855
3260,0.3258443755582686,-0.7302204333639192,0.7996281201271981,-0.3691199204418535,0.7097538195268834,0.8,-0.0003718798728019612
3270,0.3340156147036374,-0.7264397623470142,0.7995592579168995,-0.37357656905531844,0.7074182264070222,0.8,-0.00044074208310052043
3280,0.3421310290403448,-0.7225376801981963,0.7994581543167772,-0.37801843996496953,0.7050546496878457,0.8,-0.0005418456832227969
3290,0.350189242649979,-0.7185147978031219,0.7993248204204902,-0.3824453574621088,0.702663182866215,0.8,-0.0006751795795097992
3300,0.3581888820579563,-0.7143717339856713,0.7991592708768852,-0.38685714642955543,0.7002439205422504,0.8,-0.0008407291231148362
3310,0.3661285760405436,-0.710109115629087,0.7989615239032826,-0.3912536323485734,0.6977969584155891,0.8,-0.0010384760967174778
3320,0.374006955435543,-0.7057275778049505,0.7987316013019942,-0.3956346413057749,0.6953223932815993,0.8,-0.0012683986980058792
3330,0.3818226529567178,-0.7012277639100042,0.7984695284800852,-0.39999999999999986,0.692820323027551,0.8,-0.0015304715199148111
3340,0.389574303012044,-0.6966103258108268,0.7981753344723965,-0.4043495357491715,0.690290846628745,0.8,-0.0018246655276035195
3350,0.3972605415258747,-0.6918759239963796,0.7978490519678411,-0.4086830764971267,0.6877340641445964,0.8,-0.0021509480321589836
3360,0.4048800057651107,-0.6870252277384438,0.7974907173389968,-0.4130004508204228,0.6851500767146769,0.8,-0.0025092826610032537
3370,0.4124313341694751,-0.6820589152599729,0.7971003706750155,-0.417301487935118,0.6825389865547145,0.8,-0.002899629324984554
3380,0.4199131661859982,-0.6769776739113961,0.7966780558178738,-0.4215860177035274,0.6799008969525494,0.8,-0.0033219441821262796
3390,0.4273241421078207,-0.6717822003549007,0.7962238204019892,-0.42585387064095337,0.6772359122640487,0.8,-0.003776179598010798
3400,0.4346629029174326,-0.6664732007567403,0.7957377158972343,-0.43010487792238977,0.674544137908978,0.8,-0.004262284102765745
3410,0.4419280901344712,-0.6610513909876077,0.7952197976553743,-0.43433887138919947,0.6718256803668319,0.8,-0.004780202344625728
3420,0.4491183456682096,-0.6555174968311239,0.7946701249599667,-0.4385556835557678,0.669080647172621,0.8,-0.0053298750400333494
3430,0.4562323116748715,-0.6498722542004955,0.7940887610797539,-0.4427551476161267,0.6663091469126189,0.8,-0.005911238920246142
3440,0.4632686304199201,-0.6441164093633942,0.7934757733255885,-0.44693709745055354,0.6635112892200663,0.8,-0.0065242266744115485
3450,0.4702259441454735,-0.638250719175121,0.7928312331109303,-0.45110136763214215,0.6606871847708347,0.8,-0.007168766889069755
3460,0.4771028949430099,-0.6322759513201163,0.7921552160159565,-0.4552477934333469,0.6578369452790477,0.8,-0.007844783984043535
3470,0.4838981246315338,-0.6261928845618818,0.7914478018553279,-0.45937621083249863,0.6549606834926626,0.8,-0.008552198144672118
3480,0.4906102746413843,-0.6200023090013843,0.79070907474966,-0.4634864565202934,0.65205851318901,0.8,-0.009290925250340032
3490,0.4972379859038749,-0.6137050263440126,0.7899391232007417,-0.46757836790625174,0.6491305491702928,0.8,-0.010060876799258378
3500,0.5037798987469686,-0.6073018501751595,0.7891380401705557,-0.47165178312515127,0.6461769072590458,0.8,-0.010861959829444379
3510,0.5102346527971959,-0.6007936062445083,0.7883059231641506,-0.475706541043429,0.6431977042935526,0.8,-0.011694076835849443
3520,0.5166008868880417,-0.594181132759097,0.7874428743164146,-0.47974248126555585,0.6401930581232257,0.8,-0.012557125683585468
3530,0.5228772389750331,-0.5874652806852437,0.7865490004828122,-0.4837594441403803,0.6371630876039434,0.8,-0.013450999517187867
3540,0.5290623460577764,-0.5806469140594069,0.7856244133341328,-0.4877572707674455,0.6341079125933479,0.8,-0.014375586665867246
3550,0.535154844109199,-0.5737269103080683,0.7846692294553145,-0.49173580300327385,0.6310276539461053,0.8,-0.015330770544685568
3560,0.5411533680122717,-0.5667061605767131,0.7836835704483994,-0.49569488346762286,0.6279224335091237,0.8,-0.01631642955160062
3570,0.5470565515044932,-0.5595855700679901,0.7826675630396823,-0.49963435554971103,0.6247923741167342,0.8,-0.01733243696031772
3580,0.5528630271304378,-0.5523660583891326,0.7816213391911113,-0.5035540634144126,0.621637599585831,0.8,-0.018378660808888725
3590,0.5585714262026809,-0.5450485599087163,0.7805450362160088,-0.507453852008422,0.6184582347109743,0.8,-0.019454963783991253
3600,0.5641803787714279,-0.5376340241228318,0.7794387968991672,-0.5113335670663878,0.6152544052594536,0.8,-0.02056120310083287
3610,0.5696885136031942,-0.5301234160307472,0.7783027696213909,-0.5151930551170144,0.6120262379663122,0.8,-0.021697230378609156
3620,0.5750944581688944,-0.5225177165201298,0.7771371084885441,-0.5190321634891336,0.6087738605293342,0.8,-0.02286289151145593
3630,0.5803968386417203,-0.5148179227618986,0.775941973465171,-0.5228507403177431,0.6054974016039937,0.8,-0.024058026534829025
3640,0.5855942799051979,-0.5070250486147669,0.7747175305127495,-0.5266486345500149,0.6021969907983641,0.8,-0.025282469487250547
3650,0.5906854055718406,-0.4991401250395373,0.7734639517326459,-0.5304256959512693,0.5988727586679925,0.8,-0.026536048267354118
3660,0.5956688380128256,-0.4911642005232003,0.7721814155138325,-0.5341817751109187,0.5955248367107352,0.8,-0.027818584486167586
3670,0.6005431983991425,-0.4830983415128843,0.7708701066854265,-0.5379167234483779,0.5921533573615549,0.8,-0.029129893314573496
3680,0.6053071067546867,-0.4749436328596939,0.7695302166741201,-0.541630393218941,0.5887584539872828,0.8,-0.030469783325879907
3690,0.6099591820217819,-0.4667011782724692,0.7681619436665498,-0.5453226375196262,0.5853402608813427,0.8,-0.03183805633345027
3700,0.6144980421396442,-0.4583721007814855,0.7667654927766728,-0.5489933102949868,0.5818989132584391,0.8,-0.033234507223327214
3710,0.6189223041363182,-0.4499575432121059,0.7653410762182,-0.5526422663428886,0.5784345472492076,0.8,-0.03465892378180002
3720,0.623230584234636,-0.441458668668383,0.7638889134821369,-0.5562693613202542,0.5749472998948308,0.8,-0.0361110865178631
3730,0.6274214979727739,-0.4328766610265992,0.7624092315194853,-0.5598744517487722,0.571437309141617,0.8,-0.03759076848051479
3740,0.6314936603400071,-0.4242127254387148,0.760902264929148,-0.5634573950205729,0.5679047138355431,0.8,-0.03909773507085201
