paso,x,y,radio,f_net,gap,freno,theta_rad,theta_deg,F_newton_norm,phase_cos_2theta,F_GEO_public_norm,ratio_GEO_Newton,dr_step,dtheta_step,curvature_proxy,E_newton_like,E_GEO_like
5730,-0.7074721789751215,0.0859113584859053,0.7124580332404062,1.603629681971588,0.0019811769326269,8.120077914327686e-06,9.303935378542857,533.0762300529576,1.9700689429887623,0.9709360278327878,1.9128109140622478,0.9709360278327878,0.0021142357647965238,0.014172083451553519,-8.402412429564521e-05,-1.4035914444697795,-1.3627975017935725
5740,-0.7107074242864414,0.0761305733312812,0.7145637184455167,1.5963462915509867,0.0019400028517403,7.761080713540954e-06,9.3180654506282,533.8858235476634,1.9584752034183022,0.9773112002157538,1.9140397516455334,0.9773112002157538,0.0020968674153321043,0.014088774050071251,-8.259761781870267e-05,-1.3994553238379217,-1.3677033621883656
5750,-0.7137840166619618,0.0663327913659091,0.7166517680710704,1.589167995869427,0.0019000164881936,7.420712122376891e-06,9.332112926643,534.6906846361227,1.9470793313042076,0.9828754821773911,1.9137365365932553,0.9828754821773911,0.0020789719455708844,0.014006888215916113,-8.117728732770502e-05,-1.395377845353798,-1.3714826725717633
5760,-0.7167024466640359,0.0565203092097796,0.7187216623366585,1.5820951351150812,0.0018611892748227,7.097987964337615e-06,9.346079227060033,535.4908947054305,1.9358804345311609,0.9876385704009711,1.9119501848275666,0.9876385704009711,0.0020605638812589144,0.013926419475415841,-7.976370261442156e-05,-1.3913592039912486,-1.37416001514415
5770,-0.7194632284247483,0.0466953927098172,0.7207728958335883,1.5751279867033017,0.0018234929745299,6.791973812733103e-06,9.35996576559383,536.2865347554629,1.924877544710968,0.9916105156023699,1.908728814582267,0.9916105156023699,0.002041657440797262,0.01384736081068727,-7.835738360029154e-05,-1.3873995620263717,-1.3757599950474726
5780,-0.7220668986400836,0.0368602772599027,0.722804977218253,1.5682667688545673,0.001786899715339,6.50178294087201e-06,9.373773948681407,537.077685369125,1.9140696239665755,0.9948016914906852,1.904119699552889,0.9948016914906852,0.0020222665369108994,0.013769704708215258,-7.695880287705847e-05,-1.383499050945311,-1.376307196056153
5790,-0.7245140155999336,0.0270171681372135,0.7248174289074101,1.5615116440464305,0.0017513820214992,6.226574297614053e-06,9.387505175010261,537.8644266853072,1.9034555713683796,0.9972227653417916,1.8981692285852154,0.9972227653417916,0.0020024047787753907,0.013693443204933153,-7.556838815458988e-05,-1.379657773278714,-1.3758261398942977
5800,-0.72680515825327,0.0171682408533616,0.7268097867758038,1.554862722340917,0.0017169128409032,5.965550516404129e-06,9.401160835091273,538.6468383744145,1.893034229035093,0.9988846701378782,1.8909228714294315,0.9988846701378782,0.0019820854745586924,0.013618567931906078,-7.418652461987918e-05,-1.375875804364294,-1.3743412489931157
5810,-0.7289409253077821,0.0073156415188936,0.7287815998565275,1.54832006458913,0.0016834655690744,5.717955964584793e-06,9.414742310874074,539.424999616328,1.8828043879114802,0.9997985782245095,1.8824251501087657,0.9997985782245095,0.001961321634341817,0.013545070155693395,-7.281355721033833e-05,-1.3721531940390184,-1.37187681250643
5820,-0.7309219343632676,-0.0025385127802081,0.7307324300444874,1.541883685515027,0.0016510140699638,5.483074838595612e-06,9.42825097540266,540.1989890806742,1.8727647932352476,0.9999758764357057,1.8727196154733499,0.9999758764357057,0.0019401259733798915,0.013472940817485402,-7.144979280049313e-05,-1.3684899682625546,-1.368456955406819
5830,-0.7327488210780428,-0.0123921335953072,0.7326618518032872,1.5355535566805874,0.0016195326937925,5.260229309608072e-06,9.441688192509044,540.968884909271,1.862914149705363,0.9994281426368087,1.8618488285318606,0.9994281426368087,0.0019185109156698577,0.013402170570092409,-7.009550229453154e-05,-1.3648861306736775,-1.364105610489934
5840,-0.7344222383676315,-0.0222431607183852,0.7345694518758271,1.5293296093347426,0.0015889962921579,5.048777723199109e-06,9.455055316542845,541.7347647006357,1.8532511263639138,0.9981671236345208,1.8498543461751036,0.9981671236345208,0.0018964885977936774,0.013332749812896338,-6.875092263536331e-05,-1.3613416640813996,-1.3588464931199626
5850,-0.7359428556349812,-0.03208956177695,0.7364548289988746,1.5232117371486205,0.0015593802306164,4.848112855831389e-06,9.468353692134837,542.4967054964366,1.8437743612035116,0.9962047144033823,1.836776710927023,0.9962047144033823,0.0018740708730066724,0.013264668724821682,-6.741625873418755e-05,-1.3578565318926412,-1.352703078554876
5860,-0.7373113580314534,-0.0419293318216492,0.7383175936218405,1.517199798839756,0.0015306603989417,4.657660230170067e-06,9.481584653992488,543.2547837697786,1.834482465512003,0.9935529385781016,1.8226554443794514,0.9935529385781016,0.0018512693155431914,0.013197917295427963,-6.609168530724574e-05,-1.3544306794782828,-1.3456985816959826
5870,-0.7385284457478266,-0.0517604929076007,0.740157367629961,1.5112936206880618,0.0015028132192473,4.476876490619926e-06,9.494749526725693,544.009075415218,1.8253740279660824,0.9902239301614998,1.8075290439873015,0.9902239301614998,0.0018280952251130134,0.01313248535420719,-6.477734863485907e-05,-1.3510640354794745,-1.3378559391123412
5880,-0.7395948333345558,-0.0615810936703875,0.7419737840720665,1.5054929989464143,0.0014758156521516,4.305247839902233e-06,9.507849624700903,544.7596557404055,1.8164476184851086,0.9862299163983925,1.791434982920628,0.9862299163983926,0.0018045596315664492,0.013068362598158245,-6.347336823875338e-05,-1.3477565130560891,-1.3291977931966958
5890,-0.7405112490505324,-0.0713892088976055,0.7437664868930939,1.4997977021487592,0.0014496452011551,4.1422885370016055e-06,9.52088625192201,545.5065994592602,1.807701791856155,0.9815832017664318,1.7744097126890805,0.9815832017664318,0.0017806732997032726,0.013005538617729684,-6.217983848211261e-05,-1.3445080110792034,-1.3197464783157415
5900,-0.7412784342395905,-0.0811829390967973,0.745535130671473,1.494207473318749,0.0014242799153872,3.987539456392316e-06,9.533860701936362,546.2499806865861,1.7991350911410835,0.9762961530357944,1.7564886682727432,0.9762961530357944,0.0017564467342062184,0.01294400292119402,-6.089683009680158e-05,-1.3413184152695004,-1.3095240088236815
5910,-0.7418971427340146,-0.0909604100605511,0.7472793803615063,1.4887220320818748,0.0013996983908712,3.840566708092509e-06,9.546774257764397,546.9898729340391,1.7907460508760453,0.9703811853505783,1.7377062755109638,0.9703811853505783,0.0017318901846801737,0.01288374495753608,-5.962439163287314e-05,-1.3381875992834658,-1.298552068814134
5920,-0.7423681402843089,-0.1007197724294935,0.7489989110408334,1.4833410766841406,0.0013758797704484,3.700960317790702e-06,9.559628191851434,547.7263491073656,1.7825332000735765,0.9638507492858387,1.7180959605178006,0.9638507492858387,0.0017070136507771339,0.012824754137928274,-5.836255083302433e-05,-1.3351154257492408,-1.2868520034914872
5930,-0.742692204014496,-0.110459201253855,0.7506934076630606,1.4780642859202968,0.0013528037424897,3.568332966032184e-06,9.572423766040254,548.4594815048315,1.7744950650370805,0.9567173188353612,1.6976901609088555,0.9567173188353612,0.0016818268873940445,0.012767019855870032,-5.711131594310359e-05,-1.3321017472539702,-1.2744448120487184
5940,-0.7428701219022292,-0.1201768955542441,0.7523625648156215,1.4728913209746393,0.0013304505385197,3.442318785240804e-06,9.585162231563174,549.1893418167678,1.76663017199717,0.9489933802864764,1.6765203386396736,0.9489933802864765,0.0016563394099262108,0.012710531506042066,-5.5870676959557386e-05,-1.3291464072844534,-1.2613511419444992
5950,-0.7429026922830025,-0.1298710778822173,0.754006086482913,1.4678218271773904,0.0013088009298646,3.32257221317913e-06,9.597844829052338,549.9160011261602,1.758937049579029,0.9406914219395368,1.6546169942706304,0.9406914219395368,0.0016305604995626166,0.012655278501950917,-5.464060680493432e-05,-1.3262492411228852,-1.2475912844781185
5960,-0.7427907233777669,-0.139539993881196,0.7556236858147467,1.4628554356796204,0.0012878362234311,3.2087669013105597e-06,9.610472788567076,550.6395299102167,1.7514142311095913,0.9318239246309471,1.632009682487032,0.9318239246309472,0.001604499208611554,0.012601250292432198,-5.342106244343725e-05,-1.3234100766994301,-1.2331851715662057
5970,-0.742535032843264,-0.1491819118482393,0.7572150849001361,1.4579917650496528,0.0012675382567156,3.100594676419136e-06,9.623047329637203,551.3599980428488,1.7440602567730266,0.9224033530200293,1.608727028716413,0.9224033530200293,0.0015781643658445144,0.012548436377064043,-5.221198593785559e-05,-1.3206287354033406,-1.2181523736306423
5980,-0.7421364473444099,-0.1587951222971438,0.7587800145464357,1.453230422793847,0.0012478893921339,2.997764553761095e-06,9.635569661321204,552.077474798005,1.7368736756226706,0.9124421476013366,1.5847967466973767,0.9124421476013366,0.001551564581847742,0.012496826320556487,-5.101330545098648e-05,-1.3179050328542912,-1.2025120985121796
5990,-0.7415958021480685,-0.1683779375233096,0.7603182140638316,1.4485710068046058,0.0012288725107574,2.900001799963992e-06,9.648040982278316,552.7920288538006,1.729853047457229,0.9019527174054297,1.5602456568661114,0.9019527174054297,0.0015247082543727308,0.01244640976616207,-4.982493618888029e-05,-1.315238779635557,-1.1862831913292917
6000,-0.7409139407375764,-0.1779286911707752,0.7618294310551812,1.444013106738399,0.0012104710055341,2.807047043851036e-06,9.660462480853528,553.5037282973881,1.7229969445687405,0.8909474333524995,1.5350997054377182,0.8909474333524995,0.0014976035736756765,0.012397176448178726,-4.8646781293459895e-05,-1.3126297819906192,-1.1694841352065932
6010,-0.740091714447389,-0.1874457378017949,0.763313421211183,1.4395563053265497,0.001192668774067,2.718655433348148e-06,9.672835335174673,554.2126406305198,1.7163039533694981,0.8794386222245701,1.5093839840698544,0.8794386222245701,0.0014702585278400515,0.01234911620357515,-4.7478732686290215e-05,-1.3100778424847503,-1.1521330528017262
6020,-0.73912998211724,-0.1969274524693027,0.7647699481108613,1.4352001796214375,0.0011754502110166,2.634595836625313e-06,9.685160713260679,554.918832775751,1.7097726759047671,0.8674385612234387,1.4831227500059798,0.8674385612234387,0.0014426809080739234,0.012302218982806146,-4.6320671857724705e-05,-1.3075827606330572,-1.1342477085641112
6030,-0.7380296097652146,-0.206372230292577,0.7661987830273308,1.4309443021807555,0.0011588002001899,2.554650085631776e-06,9.697439773140285,555.6223710832409,1.7034017312579037,0.8549594730827581,1.4563394466045152,0.854959473082758,0.001414878313975465,0.0122564748598597,-4.517247061697205e-05,-1.3051443334964543,-1.115845511663076
6040,-0.7367914702791603,-0.2157784860363986,0.7675997047388122,1.4267882421923446,0.001142704106372,2.478612260202381e-06,9.709673662980398,556.3233213381072,1.6971897568541114,0.8420135217040995,1.4290567241688548,0.8420135217040995,0.0013868581587634377,0.012211874041572202,-4.403399179775391e-05,-1.3027623562469524,-1.096943519527027
6050,-0.7354164431258694,-0.225144653693965,0.7689724993448577,1.4227315665420843,0.0011271477669526,2.4062880109400923e-06,9.72186352122343,557.0217487682958,1.691135409668837,0.8286128082880385,1.4012964610010374,0.8286128082880385,0.0013586276744643744,0.012168406876264193,-4.290508991999786e-05,-1.3004366227036352,-1.0775584419390716
6060,-0.7339054140774866,-0.2344691860738048,0.770316960087741,1.4187738408272568,0.001112117483395,2.3374939191146545e-06,9.734010476732927,557.7177180529231,1.685237367346505,0.8147693679326593,1.3730797846094107,0.8147693679326593,0.0013301939170559662,0.012126063861732206,-4.1785611809785905e-05,-1.2981669258406274,-1.0577066456382513
6070,-0.7322592749546097,-0.2437505543909135,0.7716328871789696,1.414914630317689,0.0010976000125919,2.2720568918581856e-06,9.746115648946894,558.4112933310624,1.6794943292350142,0.8004951666730438,1.3444270930074145,0.8004951666730438,0.0013015637715594885,0.012084835652644621,-4.067539718199953e-05,-1.295953058268321,-1.0374041593789405
6080,-0.730478923385569,-0.2529872478623111,0.77292008763086,1.4111535008669678,0.0010835825581465,2.2098135909853144e-06,9.758180148038216,559.1025382109347,1.6739050173411858,0.7858020989365725,1.3153580760471635,0.7858020989365725,0.0012727439570798804,0.012044713067368207,-3.95742791918785e-05,-1.2937948126890855,-1.016666679404333
6090,-0.7285652625813849,-0.2621777733072049,0.7741783750931294,1.4074900197758833,0.0010700527616165,2.1506098938147576e-06,9.77020507508163,559.791515779475,1.668468177212059,0.7707019853900079,1.2858917367373814,0.7707019853900079,0.0012437410317912567,0.012005687094260864,-3.8482084950164364e-05,-1.2916919823286275,-0.9955095752930282
6100,-0.7265192011259218,-0.2713206547519208,0.7754075696944425,1.4039237566102356,0.0010569986937535,2.0943003844229254e-06,9.782191522226737,560.4782886122463,1.6631825787467314,0.7552065711555066,1.2560464125008923,0.7552065711555066,0.0012145613978631897,0.011967748897467878,-3.739863600005222e-05,-1.2896443613441388,-0.9739478961407403
6110,-0.7243416527807695,-0.2804144330397542,0.7766074978888557,1.4004542839750391,0.0010444088457673,2.040747873815193e-06,9.794140572876566,561.1629187836695,1.658047016943166,0.7393275243737615,1.225839796331891,0.7393275243737614,0.0011852113063287595,0.01193088982226076,-3.6323748765276775e-05,-1.2876517452103136,-0.9519963770418947
6120,-0.7220335363044006,-0.289457665445871,0.7777779923071,1.3970811782470902,0.0010322721206429,1.989822947557173e-06,9.806053301871259,561.8454678775486,1.6530603125841914,0.7230764350935702,1.19528895781804,0.7230764350935702,0.0011556968618907648,0.011895101399937325,-3.5257234976882046e-05,-1.2857139310842796,-0.929669445838561
6130,-0.7195957752851694,-0.2984489252973812,0.7789188916126373,1.393804020267804,0.0010205778245345,1.941403539466277e-06,9.817930775676441,562.5259969978626,1.648221312866685,0.7064648144681531,1.1644103639968184,0.7064648144681531,0.0011260240276655398,0.011860375352306995,-3.4198902065352144e-05,-1.283830718150444,-0.9069812301066692
6140,-0.7170292979877274,-0.3073868015986892,0.7800300403624311,1.3906223959981403,0.0010093156582583,1.8953745300217089e-06,9.829774052575873,563.2045667798048,1.6435288919777362,0.689504094239548,1.1332199000196368,0.689504094239548,0.001096198629864209,0.01182670359580662,-3.314855352076762e-05,-1.2820019079462153,-0.8839455643518275
6150,-0.7143350372124537,-0.316269898662217,0.7811112888723657,1.3875358971373786,0.0009984757089039,1.851627368209272e-06,9.841584182868054,563.8812374010465,1.6389819516213722,0.6722056264932961,1.1017328896008496,0.6722056264932961,0.0010662263624101054,0.01179407824526546,-3.2105989238306876e-05,-1.2802273046695154,-0.8605759973891954
6160,-0.711513930167506,-0.325096835744583,0.7821624930872513,1.3845441217074217,0.0009880484415824,1.8100597155749248e-06,9.853362209066404,564.5560685932064,1.6345794214992453,0.6545806836666321,1.069964115232384,0.6545806836666321,0.0010361127914916834,0.011762491617330006,-3.1071005837546295e-05,-1.2785067154689667,-0.8368857998840565
6170,-0.708566918353116,-0.3338662466883084,0.7831835144553491,1.381646674604267,0.000978024691327,1.770575111318064e-06,9.865109166102714,565.2291196535085,1.6303202597485078,0.6366404587942196,1.0379278381478012,0.6366404587942196,0.001005863360052206,0.011731936233590368,-3.0043396954226864e-05,-1.276839950717594,-0.8128879720316378
6180,-0.7054949474577691,-0.3425767795691189,0.7841742198073557,1.378843168118174,0.0009683956551595,1.7330826573114494e-06,9.876826081533585,565.9004494566091,1.6262034533398988,0.6183960659763051,1.0056378180224754,0.6183960659763053,0.000975483392215426,0.011702404823421553,-2.9022953515589478e-05,-1.2752268242708427,-0.7885952513565461
6190,-0.7022989672659156,-0.3512270963488911,0.7851344812397799,1.3761332224240317,0.0009591528843367,1.697496721989601e-06,9.888513975749557,566.5701164665797,1.6222280184389286,0.5998585410550021,0.9731073323993228,0.5998585410550021,0.0009449780976479305,0.011673890326559189,-2.8009463996614414e-05,-1.2736671537096842,-0.7640201206139683
6200,-0.6989799315768837,-0.3598158725342974,0.7860641760026515,1.3735164660433443,0.0009502882767857,1.6637366621009446e-06,9.900173862186703,567.23817874903,1.618393000732864,0.5810388424851455,0.9403491958318845,0.5810388424851455,0.0009143525758584792,0.011646385895428324,-2.7002714651391813e-05,-1.2721607605695375,-0.7391748157763464
6210,-0.6955387981346678,-0.3683417968411852,0.7869631863914969,1.3709925362792048,0.0009417940697401,1.631726561371131e-06,9.911806747540414,567.9046939833572,1.6146974757260883,0.56194785238693,0.9073757787388724,0.56194785238693,0.0008836118204364474,0.011619884897256405,-2.6002489731169476e-05,-1.270707470555709,-0.7140713340908088
6220,-0.6919765285682898,-0.3768035708647273,0.7878313996435244,1.3685610796255328,0.0009336628325835,1.601394985175414e-06,9.923413631981216,568.5697194751112,1.6111405490062218,0.5425963777681599,0.8741990259661806,0.5425963777681599,0.0008527607232283185,0.011594380915965985,-2.5008571689522086e-05,-1.2693071137460084,-0.6887214421939419
6230,-0.6882940883424312,-0.3851999087553698,0.7886687078379535,1.3662217521518552,0.0009258874599094,1.572674750367046e-06,9.934995509372346,569.233312168461,1.6077213564833195,0.5229951519047515,0.8408304750545069,0.5229951519047515,0.0008218040784542802,0.011569867753877361,-2.4020741360430975e-05,-1.2679595247811815,-0.6631366842720106
6240,-0.6844924467180585,-0.3935295369006025,0.789475007800433,1.3639742198647733,0.0009184611648028,1.5455027094556364e-06,9.94655336748897,569.8955286587545,1.6044390646042435,0.503154835868565,0.8072812742120621,0.503154835868565,0.0007907465867678654,0.011546339433245123,-2.3038778133255278e-05,-1.2666645430437544,-0.6373283902557112
6250,-0.6805725767227696,-0.4017911936125703,0.7902502010114892,1.361818159047267,0.0009113774723494,1.5198195483753527e-06,9.958088188238836,570.5564252051618,1.6012928705442537,0.48308602019240504,0.7735621999936956,0.48308602019240504,0.0007595928592561974,0.01152379019761085,-2.2062460107719062e-05,-1.265422012825861,-0.6113076840399078
6260,-0.6765354551306008,-0.4099836288215385,0.7909941935189454,1.3597532565769024,0.0009046302133776,1.4955695971265398e-06,9.969600947884192,571.2160577433892,1.5982820023777058,0.46279922666254003,0.7396836746890582,0.46279922666254,0.0007283474213857222,0.011502214513029685,-2.1091564233355342e-05,-1.2642317834865986,-0.5850854917198016
6270,-0.6723820624510485,-0.418105603775226,0.7917068958542607,1.3577792102239483,0.0008982135184361,1.472700652616544e-06,9.981092617264895,571.8744818984633,1.5954057192296245,0.44230491022953305,0.7056557834235426,0.442304910229533,0.0006970147168940954,0.01148160706914414,-2.0125866446285556e-05,-1.2630937095994204,-0.5586725498358596
6280,-0.6681133829270705,-0.4261558907440138,0.7923882229527336,1.355895728930381,0.0008921218120116,1.451163813066315e-06,9.99256416202248,572.5317529975682,1.5926633114098314,0.4216134610289132,0.6714882909772688,0.42161346102891323,0.0006655991116286675,0.011461962780137114,-1.9165141782462314e-05,-1.2620076510900524,-0.532079413621046
6290,-0.6637304045418397,-0.4341332727320334,0.793038094077518,1.3541025330706795,0.0008863498069888,1.4309133233880843e-06,10.00401654282517,573.187926082939,1.590054100531186,0.4007352065033969,0.6371906583279378,0.4007352065033969,0.0006341048973347307,0.011443276785579215,-1.820916448735943e-05,-1.2609734733653941,-0.5053164652443869
6300,-0.6592341190340382,-0.4420365431941416,0.793656432747403,1.3523993546952826,0.0008808924993545,1.41190643097696e-06,10.015450715593639,573.8430559247957,1.5875774396134081,0.37968041361910604,0.6027720589247801,0.37968041361910604,0.0006025362953953617,0.011425544451162395,-1.7257708114559733e-05,-1.2599910474338332,-0.4783939220460484
6310,-0.654625521921485,-0.4498645057587824,0.7942431666683087,1.350785937757513,0.0008757451631488,1.3941032513950572e-06,10.026867631727495,574.4971970343205,1.5852327131738388,0.35845929116843095,0.5682413947013029,0.35845929116843095,0.0005708974605231343,0.011408761369350096,-1.631054561634926e-05,-1.2590602500173844,-0.4513218447595791
6320,-0.6499056125329071,-0.4576159739567376,0.7947982276684493,1.3492620383247544,0.0008709033456637,1.3774666434612092e-06,10.03826823833234,575.150403676667,1.5830193373064343,0.337081992152737,0.5336073118355584,0.337081992152737,0.0005391924844075358,0.011392923359929696,-1.5367449420544688e-05,-1.2581809636560373,-0.4241101457178274
6330,-0.6450753940476668,-0.4652897709557675,0.7953215516371238,1.347827424774582,0.0008663628628901,1.3619620932921252e-06,10.049653478447354,575.8027298840004,1.5809367597501645,0.3155586162384212,0.49887821626721524,0.3155586162384212,0.0005074253993203603,0.011378026470509006,-1.442819149932717e-05,-1.2573530768046677,-0.39676859703960227
6340,-0.640135873543272,-0.4728847293011409,0.79581307846709,1.346481877976539,0.000862119795215,1.3475576068726334e-06,10.061024291273357,576.4542294685637,1.578984459947928,0.29389921228011623,0.46406228898124074,0.29389921228011623,0.00047560018167774887,0.011364066976931042,-1.3492543441184779e-05,-1.2565764839228561,-0.36930683879464554
6350,-0.6350880620505035,-0.4803996906620551,0.7962727520004793,1.3452251914601945,0.0008581704833681,1.334223610762894e-06,10.072381612401216,577.1049560357646,1.577161949097024,0.2721137809053487,0.4291675010688403,0.2721137809053487,0.0004437207555648137,0.011351041383626637,-1.2560276500650502e-05,-1.255851085557927,-0.3417343871452541
6360,-0.6299329746160041,-0.4878335055839469,0.7967005199782197,1.3440571715700642,0.0008545115246187,1.3219328605793747e-06,10.08372637404061,577.7549629972839,1.5754687701921084,0.2502122771550341,0.3942016285764085,0.2502122771550341,0.0004117909962247368,0.011338946423929741,-1.1631161650704769e-05,-1.2551767884214988,-0.3140606424630856
6370,-0.62467163037218,-0.4951850332466952,0.7970963339929288,1.3429776376079503,0.0008511397692236,1.3106603569145709e-06,10.095059505249075,578.4043035841969,1.5739044980615218,0.22820461317462867,0.3591722671539377,0.22820461317462867,0.0003798147335113966,0.011327779060325227,-1.0704969629848904e-05,-1.2545535054598196,-0.28629489742033254
6380,-0.6193050526142767,-0.5024531412287181,0.7974601494452425,1.3419864219632118,0.0008480523171242,1.3003832683871823e-06,10.106381932161261,579.0530308601105,1.5724687393978014,0.20610066095100155,0.32408684651467506,0.20610066095100155,0.0003477957553102984,0.011317536484670043,-9.781470974967732e-06,-1.2539811559181429,-0.25844634505483016
6390,-0.613834268884497,-0.5096367052769668,0.7977919255035494,1.3410833702314362,0.0008452465148948,1.2910808615402196e-06,10.117694578218416,579.7011977343108,1.5711611327831065,0.18391025509020995,0.28895264471796434,0.18391025509020995,0.00031573781092997244,0.011308216118375292,-8.860436061741694e-06,-1.2534596653993724,-0.23052408680888778
6400,-0.6082603110630371,-0.5167346090828245,0.7980916250671024,1.3402683413219332,0.0008427199529395,1.2827344373294995e-06,10.128998364398011,580.34885697492,1.5699813487102343,0.16164319563176555,0.25377680228779154,0.16164319563176555,0.0002836446144650062,0.01129981561254656,-7.941635129959934e-06,-1.252988965917192,-0.2025371405421963
6410,-0.6025842154659279,-0.5237457440639137,0.7983592147324794,1.339541207554468,0.0008404704629402,1.2753272739690644e-06,10.140294209443509,580.9960612220607,1.5689290895998402,0.13930925089502236,0.21856633617956314,0.13930925089502236,0.00025151984813415185,0.011292332848115372,-7.024838306612935e-06,-1.2525689959438722,-0.17449444851927112
6420,-0.5968070229495693,-0.5306690091518239,0.7985946647633707,1.3389018547455598,0.0008384961155523,1.2688445759230917e-06,10.151583030094242,581.6428630010279,1.568004089814405,0.116918160353539,0.18332815360792556,0.116918160353539,0.00021936716559467495,0.011285765935933334,-6.109815632093785e-06,-1.2521997004529288,-0.14640488537220903
6430,-0.5909297790218575,-0.5375033105857709,0.7987979490636687,1.3383501822846926,0.0008367952183499,1.2632734288566364e-06,10.162865741315375,582.2893147354637,1.5672061156694508,0.09447963753351334,0.14806906574875509,0.09447963753351334,0.00018719019523638636,0.011280113216851184,-5.196337076629476e-06,-1.2518810309567963,-0.11827726603987909
6440,-0.5849535339598116,-0.5442475617122028,0.7989690451538435,1.337886103200705,0.0008353663140194,1.2586027603791806e-06,10.174143256527945,582.9354687605385,1.5665349654424274,0.07200337293237097,0.11279580132834997,0.07200337293237097,0.000154992543456689,0.011275373261780075,-4.284172554047672e-06,-1.2516129455396454,-0.0901203536846744
6450,-0.5788793429336112,-0.5509006827903671,0.7991079341505821,1.3375095442186178,0.000834208178801,1.2548233064364431e-06,10.185416487838935,583.581377336133,1.5659904693796611,0.049499036953895056,0.07751502011327131,0.049499036953895056,0.0001227777979195266,0.011271544871743089,-3.3730919333230247e-06,-1.2513954088854813,-0.06194286758835705
6460,-0.5727082661369599,-0.5574616008038651,0.7992146007496825,1.3372204458071069,0.0008333198211779,1.251927583226454e-06,10.19668634627143,584.2270926600249,1.5655724897016767,0.026976282856187778,0.04223332631405856,0.026976282856187778,9.054953080100958e-05,0.011268627077913429,-2.4628650527880325e-06,-1.251228392301612,-0.03375349102842137
6470,-0.5664413689237048,-0.5639292492782135,0.7992890332121841,1.3370187622168015,0.0008327004808127,1.249909864536506e-06,10.207953741994762,584.8726668810755,1.5652809206071754,0.004444749709070203,0.006957281916481883,0.004444749709070203,5.8311302022717726e-05,0.011266619141637513,-1.5532617272384641e-06,-1.2511118737375868,-0.005560879136809416
6480,-0.560079721950636,-0.5703025681044435,0.799331223353728,1.3369044615095598,0.0008323496277315,1.2487661644172775e-06,10.219219584554706,585.5181521124192,1.5651156882758792,-0.0180859346426136,-0.02830658004628675,-0.0180859346426136,2.6066662476675884e-05,0.011265520554458952,-6.440517550387881e-07,-1.2510458377996703,0.02262633325735861
6490,-0.5536244013264083,-0.5765805033687668,0.7993411665371375,1.336877525578819,0.0008322669617539,1.2484942251303638e-06,10.23048478310368,586.1636004446523,1.5650767508704102,-0.04060615061311207,-0.06355174226692395,-0.04060615061311207,-6.180842756775551e-06,0.011265331038127435,2.649950761046682e-07,-1.2510302757609066,0.0507995237991105
6500,-0.5470764887665188,-0.5827620071883497,0.7993188616682144,1.3369379501611145,0.0008324524121711,1.249093510324666e-06,10.24175024663096,586.809063959024,1.5651640985373292,-0.06310628391067366,-0.0987716899690903,-0.06310628391067366,-3.842767119477397e-05,0.011266050544611161,1.1741089824823803e-06,-1.251065185566815,0.07895007479113905
6510,-0.5404370717542936,-0.5888460375532308,0.799264311194748,1.3370857448387912,0.0008329061376693,1.250565203416503e-06,10.253016884192903,587.4545947406268,1.5653777534073794,-0.08557672257658173,-0.1339598977308961,-0.08557672257658173,-7.067027974066997e-05,0.0112676792560924,2.0835201754998423e-06,-1.2511505718367313,0.10706936538760355
6520,-0.5337072437078293,-0.5948315581744298,0.7991775211087331,1.3373209330339435,0.0008336285265004,1.2529122111675535e-06,10.264285605143145,588.1002448915865,1.5657177695949807,-0.10800785403157903,-0.16910981631306415,-0.10800785403157903,-0.0001029051214719856,0.011270217584962161,2.9934588621216562e-06,-1.251286445860811,0.1351487637962278
6530,-0.5268881041528484,-0.6007175383382987,0.799058500951804,1.337643551993533,0.0008346201969,1.2561391724736963e-06,10.275557319362827,588.7460665442518,1.56618423319691,-0.13039006213308713,-0.2042148594784065,-0.13039006213308713,-0.00013512864242487543,0.011273666173816643,3.904155235545659e-06,-1.2514728255926735,0.1631796194868988
6540,-0.5199807589014259,-0.6065029527671694,0.7989072638238833,1.338053652765649,0.0008358819977507,1.2602524723972697e-06,10.286832937490779,589.3921118743847,1.5667772622901028,-0.15271372424653443,-0.2392683907891109,-0.15271372424653443,-0.00016733727837403567,0.011278025895433252,4.815839465877048e-06,-1.251709735637661,0.19115325540487227
6550,-0.5129863202365549,-0.6121867814863595,0.7987238263950559,1.338551300166809,0.0008374150094939,1.2652602614944702e-06,10.298113371153693,590.038433114347,1.567497006928431,-0.1749692083341843,-0.274263710368471,-0.17496920833418433,-0.00019952745160478624,0.011283297852748397,5.728741697019757e-06,-1.251997207236674,0.21906096018681054
6560,-0.5059059071025138,-0.6177680096976019,0.7985082089206738,1.339136572740182,0.000839220545288,1.2711724805091669e-06,10.309399533196276,590.6850825662876,1.568343649138272,-0.1971468700649756,-0.30919404161389263,-0.1971468700649756,-0.0002316955676753829,0.011289483378827292,6.643092032909692e-06,-1.2523352782455153,0.24689398037805368
6570,-0.4987406453010132,-0.6232456276589712,0.7982604352597051,1.3398095627045734,0.000841300152414,1.278000890524216e-06,10.320692337911348,591.3321126153268,1.5693174029126333,-0.2192370499488723,-0.34405251784799157,-0.2192370499488723,-0.00026383801216633973,0.011296584036814217,7.5591205264124994e-06,-1.2527239931096688,0.27464351264953524
